antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'ROLE=bully', 'CONTEXT=DFN', 'HATE=OAG'})","frozenset({'mépris / haine=1', 'INTENTION=ATK'})",0.08,0.36666666666666664,0.08,1.0,2.7272727272727275,1.0,0.050666666666666665,inf,0.6884057971014492,0.2181818181818182,1.0,0.6090909090909091
"frozenset({'ROLE=bully', 'SENTIMENT=NEG', 'CONTEXT=DFN', 'HATE=OAG'})","frozenset({'mépris / haine=1', 'INTENTION=ATK'})",0.08,0.36666666666666664,0.08,1.0,2.7272727272727275,1.0,0.050666666666666665,inf,0.6884057971014492,0.2181818181818182,1.0,0.6090909090909091
"frozenset({'ROLE=bully', 'CONTEXT=DFN', 'HATE=OAG'})","frozenset({'mépris / haine=1', 'SENTIMENT=NEG', 'INTENTION=ATK'})",0.08,0.36666666666666664,0.08,1.0,2.7272727272727275,1.0,0.050666666666666665,inf,0.6884057971014492,0.2181818181818182,1.0,0.6090909090909091
"frozenset({'domain=Obésité', 'CONTEXT=DFN', 'HATE=OAG'})","frozenset({'mépris / haine=1', 'INTENTION=ATK'})",0.08,0.36666666666666664,0.08,1.0,2.7272727272727275,1.0,0.050666666666666665,inf,0.6884057971014492,0.2181818181818182,1.0,0.6090909090909091
"frozenset({'text_long', 'CONTEXT=DFN'})","frozenset({'ROLE=bully_support', 'HATE=OAG', 'INTENTION=ATK'})",0.13333333333333333,0.22,0.08,0.6,2.727272727272727,1.0,0.050666666666666665,1.95,0.7307692307692306,0.29268292682926833,0.48717948717948717,0.4818181818181818
"frozenset({'text_long', 'CONTEXT=DFN'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG', 'HATE=OAG', 'INTENTION=ATK'})",0.13333333333333333,0.22,0.08,0.6,2.727272727272727,1.0,0.050666666666666665,1.95,0.7307692307692306,0.29268292682926833,0.48717948717948717,0.4818181818181818
"frozenset({'SENTIMENT=NEG', 'text_long', 'CONTEXT=ATK'})",frozenset({'INTENTION=DFN'}),0.18,0.34,0.16666666666666666,0.9259259259259259,2.7233115468409586,1.0,0.10546666666666665,8.91,0.7717073170731706,0.47169811320754707,0.8877665544332213,0.7080610021786492
"frozenset({'text_long', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.2,0.30666666666666664,0.16666666666666666,0.8333333333333334,2.7173913043478266,1.0,0.10533333333333333,4.160000000000001,0.79,0.4901960784313726,0.7596153846153847,0.6884057971014493
"frozenset({'mépris / haine=1', 'text_long', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.12,0.30666666666666664,0.1,0.8333333333333334,2.7173913043478266,1.0,0.0632,4.160000000000001,0.7181818181818181,0.30612244897959184,0.7596153846153847,0.5797101449275363
"frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})","frozenset({'text_long', 'INTENTION=DFN'})",0.30666666666666664,0.2,0.16666666666666666,0.5434782608695653,2.717391304347826,1.0,0.10533333333333333,1.7523809523809528,0.9115384615384616,0.4901960784313726,0.4293478260869566,0.6884057971014493
"frozenset({'ROLE=victim', 'SENTIMENT=NEG'})",frozenset({'INTENTION=DFN'}),0.08666666666666667,0.34,0.08,0.9230769230769231,2.7149321266968327,1.0,0.05053333333333333,8.580000000000005,0.6916058394160584,0.23076923076923075,0.8834498834498835,0.579185520361991
"frozenset({'text_long', 'VERBAL_ABUSE=OTH', 'HATE=OAG', 'CONTEXT=ATK'})",frozenset({'INTENTION=DFN'}),0.08666666666666667,0.34,0.08,0.9230769230769231,2.7149321266968327,1.0,0.05053333333333333,8.580000000000005,0.6916058394160584,0.23076923076923075,0.8834498834498835,0.579185520361991
"frozenset({'VERBAL_ABUSE=OTH', 'HATE=OAG', 'SENTIMENT=NEG', 'text_long', 'CONTEXT=ATK'})",frozenset({'INTENTION=DFN'}),0.08666666666666667,0.34,0.08,0.9230769230769231,2.7149321266968327,1.0,0.05053333333333333,8.580000000000005,0.6916058394160584,0.23076923076923075,0.8834498834498835,0.579185520361991
"frozenset({'TARGET=victim', 'text_long', 'CONTEXT=DFN'})","frozenset({'mépris / haine=1', 'HATE=OAG', 'INTENTION=ATK'})",0.08666666666666667,0.34,0.08,0.9230769230769231,2.7149321266968327,1.0,0.05053333333333333,8.580000000000005,0.6916058394160584,0.23076923076923075,0.8834498834498835,0.579185520361991
"frozenset({'text_long', 'CONTEXT=DFN', 'TARGET=victim'})","frozenset({'mépris / haine=1', 'SENTIMENT=NEG', 'HATE=OAG', 'INTENTION=ATK'})",0.08666666666666667,0.34,0.08,0.9230769230769231,2.7149321266968327,1.0,0.05053333333333333,8.580000000000005,0.6916058394160584,0.23076923076923075,0.8834498834498835,0.579185520361991
"frozenset({'text_long', 'SENTIMENT=NEG', 'CONTEXT=DFN', 'TARGET=victim'})","frozenset({'mépris / haine=1', 'HATE=OAG', 'INTENTION=ATK'})",0.08666666666666667,0.34,0.08,0.9230769230769231,2.7149321266968327,1.0,0.05053333333333333,8.580000000000005,0.6916058394160584,0.23076923076923075,0.8834498834498835,0.579185520361991
"frozenset({'insulte=1', 'ROLE=victim_support', 'SENTIMENT=NEG'})",frozenset({'INTENTION=DFN'}),0.08666666666666667,0.34,0.08,0.9230769230769231,2.7149321266968327,1.0,0.05053333333333333,8.580000000000005,0.6916058394160584,0.23076923076923075,0.8834498834498835,0.579185520361991
"frozenset({'ROLE=victim_support', 'SENTIMENT=NEG'})","frozenset({'CONTEXT=ATK', 'INTENTION=DFN'})",0.16666666666666666,0.28,0.12666666666666668,0.7600000000000001,2.7142857142857144,1.0,0.08000000000000002,3.0000000000000013,0.7578947368421053,0.3958333333333334,0.6666666666666669,0.6061904761904763
"frozenset({'TARGET=victim', 'domain=Racisme'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG'})",0.10666666666666667,0.3,0.08666666666666667,0.8125,2.7083333333333335,1.0,0.05466666666666667,3.733333333333333,0.7060849598163031,0.2708333333333333,0.7321428571428571,0.5506944444444444
"frozenset({'mépris / haine=1', 'domain=Racisme', 'INTENTION=ATK'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG'})",0.10666666666666667,0.3,0.08666666666666667,0.8125,2.7083333333333335,1.0,0.05466666666666667,3.733333333333333,0.7060849598163031,0.2708333333333333,0.7321428571428571,0.5506944444444444
"frozenset({'domain=Racisme', 'TARGET=victim', 'HATE=OAG'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG'})",0.10666666666666667,0.3,0.08666666666666667,0.8125,2.7083333333333335,1.0,0.05466666666666667,3.733333333333333,0.7060849598163031,0.2708333333333333,0.7321428571428571,0.5506944444444444
"frozenset({'mépris / haine=1', 'domain=Racisme', 'HATE=OAG', 'INTENTION=ATK'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG'})",0.10666666666666667,0.3,0.08666666666666667,0.8125,2.7083333333333335,1.0,0.05466666666666667,3.733333333333333,0.7060849598163031,0.2708333333333333,0.7321428571428571,0.5506944444444444
"frozenset({'SENTIMENT=NEG', 'text_long', 'CONTEXT=ATK'})","frozenset({'HATE=OAG', 'INTENTION=DFN'})",0.18,0.26,0.12666666666666668,0.7037037037037038,2.706552706552707,1.0,0.07986666666666667,2.497500000000001,0.7689345314505777,0.4042553191489362,0.5995995995995997,0.5954415954415956
"frozenset({'SENTIMENT=NEG', 'text_long', 'CONTEXT=DFN'})","frozenset({'mépris / haine=1', 'ROLE=bully_support', 'HATE=OAG'})",0.12,0.24666666666666667,0.08,0.6666666666666666,2.7027027027027026,1.0,0.0504,2.26,0.7159090909090908,0.27906976744186046,0.5575221238938053,0.4954954954954955
"frozenset({'HATE=OAG', 'domain=Racisme', 'INTENTION=ATK'})",frozenset({'CONTEXT=DFN'}),0.12666666666666668,0.25333333333333335,0.08666666666666667,0.6842105263157894,2.7008310249307472,1.0,0.054577777777777774,2.3644444444444437,0.7210804462712859,0.29545454545454547,0.5770676691729323,0.513157894736842
"frozenset({'domain=Racisme', 'INTENTION=ATK'})",frozenset({'CONTEXT=DFN'}),0.12666666666666668,0.25333333333333335,0.08666666666666667,0.6842105263157894,2.7008310249307472,1.0,0.054577777777777774,2.3644444444444437,0.7210804462712859,0.29545454545454547,0.5770676691729323,0.513157894736842
"frozenset({'SENTIMENT=NEG', 'domain=Racisme', 'HATE=OAG', 'INTENTION=ATK'})",frozenset({'CONTEXT=DFN'}),0.12666666666666668,0.25333333333333335,0.08666666666666667,0.6842105263157894,2.7008310249307472,1.0,0.054577777777777774,2.3644444444444437,0.7210804462712859,0.29545454545454547,0.5770676691729323,0.513157894736842
"frozenset({'SENTIMENT=NEG', 'domain=Racisme', 'INTENTION=ATK'})",frozenset({'CONTEXT=DFN'}),0.12666666666666668,0.25333333333333335,0.08666666666666667,0.6842105263157894,2.7008310249307472,1.0,0.054577777777777774,2.3644444444444437,0.7210804462712859,0.29545454545454547,0.5770676691729323,0.513157894736842
"frozenset({'insulte=1', 'CONTEXT=ATK'})","frozenset({'SENTIMENT=NEG', 'INTENTION=DFN'})",0.14666666666666667,0.32,0.12666666666666668,0.8636363636363638,2.6988636363636367,1.0,0.07973333333333335,4.986666666666671,0.7376644736842107,0.3725490196078432,0.7994652406417114,0.6297348484848486
"frozenset({'insulte=1', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.15333333333333332,0.30666666666666664,0.12666666666666668,0.8260869565217394,2.6937618147448026,1.0,0.07964444444444446,3.986666666666672,0.7426440116038128,0.3800000000000001,0.7491638795986626,0.6195652173913045
"frozenset({'SENTIMENT=NEG', 'text_long', 'INTENTION=DFN'})","frozenset({'HATE=OAG', 'CONTEXT=ATK'})",0.18666666666666668,0.25333333333333335,0.12666666666666668,0.6785714285714287,2.678571428571429,1.0,0.07937777777777778,2.3229629629629636,0.7704918032786885,0.4042553191489362,0.5695153061224492,0.5892857142857144
"frozenset({'TARGET=bully', 'HATE=OAG', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.18666666666666668,0.30666666666666664,0.15333333333333332,0.8214285714285713,2.6785714285714284,1.0,0.09608888888888888,3.8826666666666636,0.7704918032786885,0.45098039215686275,0.7424450549450547,0.6607142857142856
"frozenset({'text_long', 'INTENTION=DFN'})","frozenset({'mépris / haine=1', 'CONTEXT=ATK'})",0.2,0.18666666666666668,0.1,0.5,2.6785714285714284,1.0,0.06266666666666668,1.6266666666666667,0.7833333333333333,0.34883720930232553,0.3852459016393443,0.5178571428571428
"frozenset({'ROLE=victim_support', 'text_long', 'CONTEXT=ATK'})","frozenset({'SENTIMENT=NEG', 'INTENTION=DFN'})",0.09333333333333334,0.32,0.08,0.8571428571428571,2.6785714285714284,1.0,0.050133333333333335,4.759999999999998,0.6911764705882354,0.24000000000000002,0.7899159663865547,0.5535714285714286
"frozenset({'TARGET=bully', 'ROLE=victim_support', 'SENTIMENT=NEG', 'HATE=OAG'})","frozenset({'INTENTION=DFN', 'CONTEXT=ATK'})",0.10666666666666667,0.28,0.08,0.75,2.6785714285714284,1.0,0.050133333333333335,2.88,0.7014925373134329,0.2608695652173913,0.6527777777777778,0.5178571428571428
"frozenset({'mépris / haine=1', 'SENTIMENT=NEG', 'CONTEXT=ATK'})","frozenset({'text_long', 'INTENTION=DFN'})",0.18666666666666668,0.2,0.1,0.5357142857142857,2.6785714285714284,1.0,0.06266666666666668,1.7230769230769232,0.7704918032786886,0.34883720930232553,0.4196428571428571,0.5178571428571428
"frozenset({'insulte=1', 'ROLE=victim_support'})","frozenset({'SENTIMENT=NEG', 'INTENTION=DFN'})",0.09333333333333334,0.32,0.08,0.8571428571428571,2.6785714285714284,1.0,0.050133333333333335,4.759999999999998,0.6911764705882354,0.24000000000000002,0.7899159663865547,0.5535714285714286
"frozenset({'ROLE=victim_support', 'SENTIMENT=NEG', 'text_long'})","frozenset({'INTENTION=DFN', 'CONTEXT=ATK'})",0.10666666666666667,0.28,0.08,0.75,2.6785714285714284,1.0,0.050133333333333335,2.88,0.7014925373134329,0.2608695652173913,0.6527777777777778,0.5178571428571428
"frozenset({'SENTIMENT=NEG', 'text_long', 'INTENTION=DFN'})",frozenset({'ROLE=victim_support'}),0.18666666666666668,0.2,0.1,0.5357142857142857,2.6785714285714284,1.0,0.06266666666666668,1.7230769230769232,0.7704918032786886,0.34883720930232553,0.4196428571428571,0.5178571428571428
"frozenset({'domain=Obésité', 'HATE=OAG', 'INTENTION=ATK'})","frozenset({'mépris / haine=1', 'SENTIMENT=NEG', 'CONTEXT=DFN'})",0.14,0.21333333333333335,0.08,0.5714285714285714,2.6785714285714284,1.0,0.050133333333333335,1.8355555555555554,0.7286821705426357,0.2926829268292683,0.45520581113801445,0.4732142857142857
"frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})","frozenset({'TARGET=bully', 'HATE=OAG'})",0.30666666666666664,0.18666666666666668,0.15333333333333332,0.5,2.6785714285714284,1.0,0.09608888888888888,1.6266666666666667,0.9038461538461537,0.45098039215686275,0.3852459016393443,0.6607142857142856
"frozenset({'TARGET=bully', 'HATE=OAG'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.18666666666666668,0.30666666666666664,0.15333333333333332,0.8214285714285713,2.6785714285714284,1.0,0.09608888888888888,3.8826666666666636,0.7704918032786885,0.45098039215686275,0.7424450549450547,0.6607142857142856
"frozenset({'domain=Obésité', 'HATE=OAG', 'CONTEXT=ATK'})","frozenset({'SENTIMENT=NEG', 'INTENTION=DFN'})",0.09333333333333334,0.32,0.08,0.8571428571428571,2.6785714285714284,1.0,0.050133333333333335,4.759999999999998,0.6911764705882354,0.24000000000000002,0.7899159663865547,0.5535714285714286
frozenset({'ROLE=victim_support'}),"frozenset({'SENTIMENT=NEG', 'text_long', 'INTENTION=DFN'})",0.2,0.18666666666666668,0.1,0.5,2.6785714285714284,1.0,0.06266666666666668,1.6266666666666667,0.7833333333333333,0.34883720930232553,0.3852459016393443,0.5178571428571428
"frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})","frozenset({'TARGET=bully', 'HATE=OAG', 'INTENTION=DFN'})",0.30666666666666664,0.18666666666666668,0.15333333333333332,0.5,2.6785714285714284,1.0,0.09608888888888888,1.6266666666666667,0.9038461538461537,0.45098039215686275,0.3852459016393443,0.6607142857142856
"frozenset({'text_long', 'INTENTION=DFN'})","frozenset({'mépris / haine=1', 'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.2,0.18666666666666668,0.1,0.5,2.6785714285714284,1.0,0.06266666666666668,1.6266666666666667,0.7833333333333333,0.34883720930232553,0.3852459016393443,0.5178571428571428
"frozenset({'mépris / haine=1', 'CONTEXT=ATK'})","frozenset({'text_long', 'INTENTION=DFN'})",0.18666666666666668,0.2,0.1,0.5357142857142857,2.6785714285714284,1.0,0.06266666666666668,1.7230769230769232,0.7704918032786886,0.34883720930232553,0.4196428571428571,0.5178571428571428
"frozenset({'VERBAL_ABUSE=OTH', 'domain=Religion'})","frozenset({'SENTIMENT=NEG', 'INTENTION=DFN'})",0.09333333333333334,0.32,0.08,0.8571428571428571,2.6785714285714284,1.0,0.050133333333333335,4.759999999999998,0.6911764705882354,0.24000000000000002,0.7899159663865547,0.5535714285714286
"frozenset({'HATE=OAG', 'CONTEXT=ATK'})","frozenset({'SENTIMENT=NEG', 'text_long', 'INTENTION=DFN'})",0.25333333333333335,0.18666666666666668,0.12666666666666668,0.5,2.6785714285714284,1.0,0.07937777777777778,1.6266666666666667,0.8392857142857144,0.4042553191489362,0.3852459016393443,0.5892857142857144
"frozenset({'TARGET=bully', 'ROLE=victim_support', 'HATE=OAG'})","frozenset({'INTENTION=DFN', 'CONTEXT=ATK'})",0.10666666666666667,0.28,0.08,0.75,2.6785714285714284,1.0,0.050133333333333335,2.88,0.7014925373134329,0.2608695652173913,0.6527777777777778,0.5178571428571428
"frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})","frozenset({'HATE=OAG', 'INTENTION=DFN'})",0.30666666666666664,0.26,0.21333333333333335,0.6956521739130436,2.675585284280937,1.0,0.1336,2.431428571428572,0.9032451923076922,0.6037735849056605,0.5887191539365454,0.7580824972129321
"frozenset({'HATE=OAG', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.26,0.30666666666666664,0.21333333333333335,0.8205128205128205,2.6755852842809364,1.0,0.1336,3.8628571428571425,0.8462837837837837,0.6037735849056605,0.7411242603550295,0.7580824972129321
"frozenset({'VERBAL_ABUSE=OTH', 'HATE=OAG', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.14666666666666667,0.30666666666666664,0.12,0.8181818181818182,2.6679841897233207,1.0,0.07502222222222221,3.8133333333333344,0.7326388888888888,0.36,0.7377622377622378,0.6047430830039526
"frozenset({'TARGET=victim', 'domain=Racisme', 'INTENTION=ATK'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG'})",0.1,0.3,0.08,0.8,2.666666666666667,1.0,0.05,3.5000000000000004,0.6944444444444444,0.25,0.7142857142857143,0.5333333333333333
"frozenset({'domain=Racisme', 'TARGET=victim', 'HATE=OAG', 'INTENTION=ATK'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG'})",0.1,0.3,0.08,0.8,2.666666666666667,1.0,0.05,3.5000000000000004,0.6944444444444444,0.25,0.7142857142857143,0.5333333333333333
"frozenset({'text_long', 'HATE=OAG', 'CONTEXT=ATK'})",frozenset({'INTENTION=DFN'}),0.14,0.34,0.12666666666666668,0.9047619047619048,2.661064425770308,1.0,0.07906666666666667,6.93,0.7258261933904528,0.3584905660377358,0.8556998556998558,0.6386554621848739
"frozenset({'SENTIMENT=NEG', 'text_long', 'HATE=OAG', 'CONTEXT=ATK'})",frozenset({'INTENTION=DFN'}),0.14,0.34,0.12666666666666668,0.9047619047619048,2.661064425770308,1.0,0.07906666666666667,6.93,0.7258261933904528,0.3584905660377358,0.8556998556998558,0.6386554621848739
"frozenset({'ROLE=victim_support', 'CONTEXT=ATK'})",frozenset({'INTENTION=DFN'}),0.14,0.34,0.12666666666666668,0.9047619047619048,2.661064425770308,1.0,0.07906666666666667,6.93,0.7258261933904528,0.3584905660377358,0.8556998556998558,0.6386554621848739
"frozenset({'mépris / haine=1', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.18,0.30666666666666664,0.14666666666666667,0.8148148148148148,2.6570048309178746,1.0,0.09146666666666667,3.7439999999999993,0.7605321507760532,0.43137254901960786,0.7329059829059829,0.6465378421900161
"frozenset({'insulte=1', 'HATE=OAG', 'CONTEXT=ATK'})","frozenset({'SENTIMENT=NEG', 'INTENTION=DFN'})",0.13333333333333333,0.32,0.11333333333333333,0.85,2.65625,1.0,0.07066666666666666,4.533333333333332,0.7194570135746605,0.3333333333333333,0.7794117647058825,0.6020833333333333
"frozenset({'insulte=1', 'INTENTION=DFN', 'mépris / haine=1'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.10666666666666667,0.30666666666666664,0.08666666666666667,0.8125,2.649456521739131,1.0,0.05395555555555556,3.697777777777778,0.6969001148105626,0.2653061224489796,0.7295673076923077,0.5475543478260869
"frozenset({'text_long', 'domain=Religion'})",frozenset({'INTENTION=DFN'}),0.13333333333333333,0.34,0.12,0.9,2.6470588235294117,1.0,0.07466666666666666,6.6000000000000005,0.717948717948718,0.3396226415094339,0.8484848484848486,0.6264705882352941
"frozenset({'mépris / haine=1', 'domain=Homophobie'})","frozenset({'ROLE=bully_support', 'TARGET=victim'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'mépris / haine=1', 'SENTIMENT=NEG', 'domain=Homophobie'})","frozenset({'ROLE=bully_support', 'TARGET=victim'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'TARGET=bully', 'ROLE=victim_support', 'SENTIMENT=NEG', 'INTENTION=DFN'})","frozenset({'text_long', 'CONTEXT=ATK'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'domain=Homophobie', 'HATE=OAG'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG', 'TARGET=victim'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'domain=Homophobie', 'HATE=OAG'})","frozenset({'ROLE=bully_support', 'TARGET=victim'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'domain=Homophobie', 'SENTIMENT=NEG', 'HATE=OAG'})","frozenset({'ROLE=bully_support', 'TARGET=victim'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'TARGET=bully', 'ROLE=victim_support', 'SENTIMENT=NEG'})","frozenset({'text_long', 'CONTEXT=ATK'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'TARGET=bully', 'ROLE=victim_support', 'INTENTION=DFN'})","frozenset({'text_long', 'CONTEXT=ATK'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'mépris / haine=1', 'domain=Homophobie'})","frozenset({'ROLE=bully_support', 'SENTIMENT=NEG', 'TARGET=victim'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'TARGET=bully', 'ROLE=victim_support'})","frozenset({'text_long', 'CONTEXT=ATK'})",0.13333333333333333,0.22666666666666666,0.08,0.6,2.6470588235294117,1.0,0.04977777777777778,1.9333333333333331,0.717948717948718,0.28571428571428575,0.48275862068965514,0.4764705882352941
"frozenset({'SENTIMENT=NEG', 'text_long', 'CONTEXT=DFN'})","frozenset({'ROLE=bully_support', 'HATE=OAG'})",0.12,0.2733333333333333,0.08666666666666667,0.7222222222222222,2.642276422764228,1.0,0.053866666666666674,2.616,0.7062937062937065,0.28260869565217395,0.617737003058104,0.5196476964769647
"frozenset({'insulte=1', 'HATE=OAG', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.14,0.30666666666666664,0.11333333333333333,0.8095238095238094,2.639751552795031,1.0,0.07039999999999999,3.6399999999999983,0.7222982216142271,0.34,0.7252747252747251,0.5895445134575569
"frozenset({'TARGET=bully', 'VERBAL_ABUSE=OTH', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.14,0.30666666666666664,0.11333333333333333,0.8095238095238094,2.639751552795031,1.0,0.07039999999999999,3.6399999999999983,0.7222982216142271,0.34,0.7252747252747251,0.5895445134575569
"frozenset({'TARGET=bully', 'VERBAL_ABUSE=OTH'})","frozenset({'SENTIMENT=NEG', 'CONTEXT=ATK'})",0.14,0.30666666666666664,0.11333333333333333,0.8095238095238094,2.639751552795031,1.0,0.07039999999999999,3.6399999999999983,0.7222982216142271,0.34,0.7252747252747251,0.5895445134575569
"frozenset({'SENTIMENT=NEG', 'domain=Homophobie'})","frozenset({'mépris / haine=1', 'ROLE=bully_support', 'TARGET=victim'})",0.14666666666666667,0.20666666666666667,0.08,0.5454545454545454,2.6392961876832843,1.0,0.049688888888888894,1.7453333333333332,0.7278645833333334,0.29268292682926833,0.42704354469060346,0.4662756598240469
"frozenset({'argot=1', 'INTENTION=ATK'})",frozenset({'CONTEXT=DFN'}),0.12,0.25333333333333335,0.08,0.6666666666666666,2.631578947368421,1.0,0.049600000000000005,2.2399999999999993,0.7045454545454546,0.2727272727272727,0.5535714285714286,0.49122807017543857
"frozenset({'SENTIMENT=NEG', 'argot=1', 'INTENTION=ATK'})",frozenset({'CONTEXT=DFN'}),0.12,0.25333333333333335,0.08,0.6666666666666666,2.631578947368421,1.0,0.049600000000000005,2.2399999999999993,0.7045454545454546,0.2727272727272727,0.5535714285714286,0.49122807017543857
"frozenset({'domain=Racisme', 'INTENTION=ATK'})","frozenset({'mépris / haine=1', 'ROLE=bully_support', 'SENTIMENT=NEG'})",0.12666666666666668,0.26,0.08666666666666667,0.6842105263157894,2.631578947368421,1.0,0.053733333333333334,2.343333333333333,0.7099236641221374,0.28888888888888886,0.57325746799431,0.5087719298245613
"frozenset({'SENTIMENT=NEG', 'INTENTION=DFN'})","frozenset({'HATE=OAG', 'CONTEXT=ATK'})",0.32,0.25333333333333335,0.21333333333333335,0.6666666666666666,2.631578947368421,1.0,0.13226666666666667,2.2399999999999993,0.911764705882353,0.5925925925925927,0.5535714285714286,0.7543859649122806
"frozenset({'domain=Racisme', 'HATE=OAG', 'INTENTION=ATK'})","frozenset({'mépris / haine=1', 'ROLE=bully_support', 'SENTIMENT=NEG'})",0.12666666666666668,0.26,0.08666666666666667,0.6842105263157894,2.631578947368421,1.0,0.053733333333333334,2.343333333333333,0.7099236641221374,0.28888888888888886,0.57325746799431,0.5087719298245613
"frozenset({'mépris / haine=1', 'INTENTION=DFN'})","frozenset({'SENTIMENT=NEG', 'HATE=OAG', 'CONTEXT=ATK'})",0.18,0.25333333333333335,0.12,0.6666666666666666,2.631578947368421,1.0,0.0744,2.2399999999999993,0.7560975609756097,0.38297872340425526,0.5535714285714286,0.5701754385964912
"frozenset({'domain=Obésité', 'INTENTION=DFN'})","frozenset({'HATE=OAG', 'CONTEXT=ATK'})",0.12,0.25333333333333335,0.08,0.6666666666666666,2.631578947368421,1.0,0.049600000000000005,2.2399999999999993,0.7045454545454546,0.2727272727272727,0.5535714285714286,0.49122807017543857
"frozenset({'SENTIMENT=NEG', 'domain=Obésité', 'INTENTION=DFN'})","frozenset({'HATE=OAG', 'CONTEXT=ATK'})",0.12,0.25333333333333335,0.08,0.6666666666666666,2.631578947368421,1.0,0.049600000000000005,2.2399999999999993,0.7045454545454546,0.2727272727272727,0.5535714285714286,0.49122807017543857
"frozenset({'mépris / haine=1', 'INTENTION=DFN'})","frozenset({'HATE=OAG', 'CONTEXT=ATK'})",0.18,0.25333333333333335,0.12,0.6666666666666666,2.631578947368421,1.0,0.0744,2.2399999999999993,0.7560975609756097,0.38297872340425526,0.5535714285714286,0.5701754385964912
"frozenset({'mépris / haine=1', 'SENTIMENT=NEG', 'INTENTION=DFN'})","frozenset({'HATE=OAG', 'CONTEXT=ATK'})",0.18,0.25333333333333335,0.12,0.6666666666666666,2.631578947368421,1.0,0.0744,2.2399999999999993,0.7560975609756097,0.38297872340425526,0.5535714285714286,0.5701754385964912
